"type","Status","Amount_In_Dollars","Original_Date","Traded_Time","Last_Updated","Deposit_Type","Fee_In_Dollars","Market_Title","Market_Ticker","Market_Id","Filled","Remaining","Direction","Order_Type","Price_In_Cents","No_Contracts_Owned","No_Contracts_Average_Price_In_Cents","Yes_Contracts_Owned","Yes_Contracts_Average_Price_In_Cents","Result","Profit_In_Dollars","Credit_Reason","Credit_Type","Introducing_Broker"
"Trade","","4.02","2026-06-17T08:02:30.268Z","4:02am EDT","","","0.04","","KXBNB15M-26JUN170415-15","013f39e6-69d7-40b1-a014-1f3634391952","","","Yes","Taker","23","","","","","","","","",""
"Trade","","0.98","2026-06-17T08:02:30.268Z","4:02am EDT","","","0.01","","KXBNB15M-26JUN170415-15","013f39e6-69d7-40b1-a014-1f3634391952","","","Yes","Taker","24","","","","","","","","",""
"Order","Filled","","2026-06-17T08:02:25.264Z","","","","","","KXDOGE15M-26JUN170415-15","cc86381d-4308-48fc-967c-01653e2be9d4","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T08:02:25.264Z","4:02am EDT","","","0.06","","KXDOGE15M-26JUN170415-15","cc86381d-4308-48fc-967c-01653e2be9d4","","","Yes","Taker","25","","","","","","","","",""
"Order","Filled","","2026-06-17T08:02:23.278Z","","","","","","KXBTC15M-26JUN170415-15","0f11aaca-46aa-4f56-897e-310091f9181a","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T08:02:23.278Z","4:02am EDT","","","0.07","","KXBTC15M-26JUN170415-15","0f11aaca-46aa-4f56-897e-310091f9181a","","","Yes","Taker","28","","","","","","","","",""
"Order","Filled","","2026-06-17T08:02:23.261Z","","","","","","KXSOL15M-26JUN170415-15","be993097-e4c4-491a-98c3-cea8924e0d11","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T08:02:23.261Z","4:02am EDT","","","0.07","","KXSOL15M-26JUN170415-15","be993097-e4c4-491a-98c3-cea8924e0d11","","","Yes","Taker","32","","","","","","","","",""
"Order","Canceled","","2026-06-17T08:02:22.397Z","","","","","","KXDOGE15M-26JUN170415-15","cc86381d-4308-48fc-967c-01653e2be9d4","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T08:02:22.267Z","","","","","","KXHYPE15M-26JUN170415-15","4455f72a-d2d7-4c68-b8f9-2608773f8aeb","0","0","","","","","","","","","","","",""
"Settlement","","","2026-06-17T08:00:03.393Z","","","","","","KXBTC15M-26JUN170400-00","","","","","","","0","0.00","5","30.00","no","0.00","","",""
"Settlement","","","2026-06-17T08:00:03.383Z","","","","","","KXBNB15M-26JUN170400-00","","","","","","","0","0.00","5","37.00","yes","5.00","","",""
"Settlement","","","2026-06-17T08:00:03.383Z","","","","","","KXHYPE15M-26JUN170400-00","","","","","","","0","0.00","4","32.50","no","0.00","","",""
"Settlement","","","2026-06-17T08:00:03.382Z","","","","","","KXDOGE15M-26JUN170400-00","","","","","","","0","0.00","5","26.00","no","0.00","","",""
"Settlement","","","2026-06-17T08:00:03.382Z","","","","","","KXXRP15M-26JUN170400-00","","","","","","","0","0.00","5","33.00","no","0.00","","",""
"Settlement","","","2026-06-17T08:00:03.382Z","","","","","","KXETH15M-26JUN170400-00","","","","","","","0","0.00","5","25.00","no","0.00","","",""
"Settlement","","","2026-06-17T08:00:03.381Z","","","","","","KXSOL15M-26JUN170400-00","","","","","","","0","0.00","5","34.00","no","0.00","","",""
"Order","Filled","","2026-06-17T07:45:53.280Z","","","","","","KXHYPE15M-26JUN170400-00","0703f932-10d9-4afc-8eb9-03fc9b20a577","2","0","","","","","","","","","","","",""
"Trade","","2","2026-06-17T07:45:53.280Z","3:45am EDT","","","0.03","","KXHYPE15M-26JUN170400-00","0703f932-10d9-4afc-8eb9-03fc9b20a577","","","Yes","Taker","32","","","","","","","","",""
"Order","Filled","","2026-06-17T07:45:52.289Z","","","","","","KXHYPE15M-26JUN170400-00","0703f932-10d9-4afc-8eb9-03fc9b20a577","2","0","","","","","","","","","","","",""
"Trade","","2","2026-06-17T07:45:52.289Z","3:45am EDT","","","0.03","","KXHYPE15M-26JUN170400-00","0703f932-10d9-4afc-8eb9-03fc9b20a577","","","Yes","Taker","33","","","","","","","","",""
"Order","Filled","","2026-06-17T07:45:46.287Z","","","","","","KXBTC15M-26JUN170400-00","de386cf2-5259-4c52-9b28-fd6ec65666ee","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:45:46.287Z","3:45am EDT","","","0.07","","KXBTC15M-26JUN170400-00","de386cf2-5259-4c52-9b28-fd6ec65666ee","","","Yes","Taker","30","","","","","","","","",""
"Order","Filled","","2026-06-17T07:45:44.276Z","","","","","","KXBNB15M-26JUN170400-00","3ad7d95d-0c79-47aa-a73d-7bc2d5ec5fa7","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:45:44.276Z","3:45am EDT","","","0.08","","KXBNB15M-26JUN170400-00","3ad7d95d-0c79-47aa-a73d-7bc2d5ec5fa7","","","Yes","Taker","37","","","","","","","","",""
"Order","Filled","","2026-06-17T07:45:43.513Z","","","","","","KXDOGE15M-26JUN170400-00","358917f1-ace5-4a27-971d-70c47c837222","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:45:43.513Z","3:45am EDT","","","0.06","","KXDOGE15M-26JUN170400-00","358917f1-ace5-4a27-971d-70c47c837222","","","Yes","Taker","26","","","","","","","","",""
"Order","Filled","","2026-06-17T07:45:43.278Z","","","","","","KXXRP15M-26JUN170400-00","313d1be3-90e2-402c-94e8-c25c7dd0232d","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:45:43.278Z","3:45am EDT","","","0.07","","KXXRP15M-26JUN170400-00","313d1be3-90e2-402c-94e8-c25c7dd0232d","","","Yes","Taker","33","","","","","","","","",""
"Order","Filled","","2026-06-17T07:45:41.288Z","","","","","","KXETH15M-26JUN170400-00","18b5fd08-fbf5-493a-b3d5-801de33c21ef","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:45:41.288Z","3:45am EDT","","","0.06","","KXETH15M-26JUN170400-00","18b5fd08-fbf5-493a-b3d5-801de33c21ef","","","Yes","Taker","25","","","","","","","","",""
"Order","Filled","","2026-06-17T07:45:39.280Z","","","","","","KXSOL15M-26JUN170400-00","b9e8ca58-000d-4245-8cd8-bd9b83742411","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:45:39.280Z","3:45am EDT","","","0.07","","KXSOL15M-26JUN170400-00","b9e8ca58-000d-4245-8cd8-bd9b83742411","","","Yes","Taker","34","","","","","","","","",""
"Settlement","","","2026-06-17T07:45:03.393Z","","","","","","KXBTC15M-26JUN170345-45","","","","","","","10","40.00","0","0.00","no","10.00","","",""
"Settlement","","","2026-06-17T07:45:03.381Z","","","","","","KXBNB15M-26JUN170345-45","","","","","","","0","0.00","0","0.00","yes","0.00","","",""
"Settlement","","","2026-06-17T07:45:03.381Z","","","","","","KXDOGE15M-26JUN170345-45","","","","","","","0","0.00","5","39.00","yes","5.00","","",""
"Settlement","","","2026-06-17T07:45:03.380Z","","","","","","KXXRP15M-26JUN170345-45","","","","","","","0","0.00","10","38.50","yes","10.00","","",""
"Settlement","","","2026-06-17T07:45:03.380Z","","","","","","KXSOL15M-26JUN170345-45","","","","","","","0","0.00","5","38.00","yes","5.00","","",""
"Settlement","","","2026-06-17T07:45:03.378Z","","","","","","KXHYPE15M-26JUN170345-45","","","","","","","0","0.00","0","0.00","yes","0.00","","",""
"Order","Filled","","2026-06-17T07:34:25.889Z","","","","","","KXBTC15M-26JUN170345-45","e7e9f811-9fab-4657-8758-2a004719beab","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:34:25.889Z","3:34am EDT","","","0.08","","KXBTC15M-26JUN170345-45","e7e9f811-9fab-4657-8758-2a004719beab","","","No","Taker","60","","","","","","","","",""
"Order","Filled","","2026-06-17T07:34:24.770Z","","","","","","KXBTC15M-26JUN170345-45","e7e9f811-9fab-4657-8758-2a004719beab","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:34:24.770Z","3:34am EDT","","","0.08","","KXBTC15M-26JUN170345-45","e7e9f811-9fab-4657-8758-2a004719beab","","","No","Taker","60","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:34:13.772Z","","","","","","KXHYPE15M-26JUN170345-45","873265b9-4fa4-4416-b943-e153e60422ac","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:33:00.784Z","","","","","","KXBTC15M-26JUN170345-45","e7e9f811-9fab-4657-8758-2a004719beab","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:32:54.773Z","","","","","","KXBTC15M-26JUN170345-45","e7e9f811-9fab-4657-8758-2a004719beab","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:32:53.776Z","","","","","","KXBTC15M-26JUN170345-45","e7e9f811-9fab-4657-8758-2a004719beab","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:32:52.775Z","","","","","","KXBTC15M-26JUN170345-45","e7e9f811-9fab-4657-8758-2a004719beab","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:32:51.771Z","","","","","","KXBTC15M-26JUN170345-45","e7e9f811-9fab-4657-8758-2a004719beab","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:32:51.004Z","","","","","","KXBTC15M-26JUN170345-45","e7e9f811-9fab-4657-8758-2a004719beab","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-06-17T07:32:16.945Z","","","","","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:32:16.945Z","3:32am EDT","","","0.08","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","","","Yes","Taker","39","","","","","","","","",""
"Order","Filled","","2026-06-17T07:32:15.772Z","","","","","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:32:15.772Z","3:32am EDT","","","0.08","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","","","Yes","Taker","38","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:32:07.774Z","","","","","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:32:06.769Z","","","","","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:32:05.772Z","","","","","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:32:04.772Z","","","","","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:32:03.773Z","","","","","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:32:02.771Z","","","","","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:32:01.767Z","","","","","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:31:59.773Z","","","","","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:31:58.773Z","","","","","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:31:57.783Z","","","","","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:31:56.769Z","","","","","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:31:55.881Z","","","","","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:31:54.767Z","","","","","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:31:15.766Z","","","","","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-06-17T07:31:01.777Z","","","","","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:31:01.777Z","3:31am EDT","","","0.08","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","","","Yes","Taker","39","","","","","","","","",""
"Order","Filled","","2026-06-17T07:30:59.782Z","","","","","","KXSOL15M-26JUN170345-45","9d344588-e922-4002-a765-7f0d9c53f0c7","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:30:59.782Z","3:30am EDT","","","0.08","","KXSOL15M-26JUN170345-45","9d344588-e922-4002-a765-7f0d9c53f0c7","","","Yes","Taker","38","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:59.769Z","","","","","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:58.776Z","","","","","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:58.768Z","","","","","","KXSOL15M-26JUN170345-45","9d344588-e922-4002-a765-7f0d9c53f0c7","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:57.778Z","","","","","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:56.766Z","","","","","","KXSOL15M-26JUN170345-45","9d344588-e922-4002-a765-7f0d9c53f0c7","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:55.770Z","","","","","","KXSOL15M-26JUN170345-45","9d344588-e922-4002-a765-7f0d9c53f0c7","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:54.781Z","","","","","","KXSOL15M-26JUN170345-45","9d344588-e922-4002-a765-7f0d9c53f0c7","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:54.775Z","","","","","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:53.778Z","","","","","","KXSOL15M-26JUN170345-45","9d344588-e922-4002-a765-7f0d9c53f0c7","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:53.772Z","","","","","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:52.899Z","","","","","","KXSOL15M-26JUN170345-45","9d344588-e922-4002-a765-7f0d9c53f0c7","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:52.770Z","","","","","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:51.908Z","","","","","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:41.772Z","","","","","","KXSOL15M-26JUN170345-45","9d344588-e922-4002-a765-7f0d9c53f0c7","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:38.772Z","","","","","","KXSOL15M-26JUN170345-45","9d344588-e922-4002-a765-7f0d9c53f0c7","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:37.769Z","","","","","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:36.771Z","","","","","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:35.780Z","","","","","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:34.780Z","","","","","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:31.779Z","","","","","","KXBNB15M-26JUN170345-45","188ae4d4-5754-4251-8e22-8bfdc0340030","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:31.766Z","","","","","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:30.893Z","","","","","","KXSOL15M-26JUN170345-45","9d344588-e922-4002-a765-7f0d9c53f0c7","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:30.784Z","","","","","","KXXRP15M-26JUN170345-45","ba5e4b0a-0447-4df4-b15d-f172f729d870","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:30.778Z","","","","","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:29.794Z","","","","","","KXSOL15M-26JUN170345-45","9d344588-e922-4002-a765-7f0d9c53f0c7","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:29.776Z","","","","","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:28.783Z","","","","","","KXSOL15M-26JUN170345-45","9d344588-e922-4002-a765-7f0d9c53f0c7","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:26.924Z","","","","","","KXSOL15M-26JUN170345-45","9d344588-e922-4002-a765-7f0d9c53f0c7","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:26.769Z","","","","","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:25.768Z","","","","","","KXSOL15M-26JUN170345-45","9d344588-e922-4002-a765-7f0d9c53f0c7","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:24.771Z","","","","","","KXDOGE15M-26JUN170345-45","779d7fe5-4ec7-4e11-b206-79223c8bb53c","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:23.770Z","","","","","","KXSOL15M-26JUN170345-45","9d344588-e922-4002-a765-7f0d9c53f0c7","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:30:20.773Z","","","","","","KXSOL15M-26JUN170345-45","9d344588-e922-4002-a765-7f0d9c53f0c7","0","0","","","","","","","","","","","",""
"Settlement","","","2026-06-17T07:30:03.393Z","","","","","","KXDOGE15M-26JUN170330-30","","","","","","","0","0.00","5","35.00","no","0.00","","",""
"Settlement","","","2026-06-17T07:30:03.393Z","","","","","","KXETH15M-26JUN170330-30","","","","","","","0","0.00","10","35.00","no","0.00","","",""
"Settlement","","","2026-06-17T07:30:03.392Z","","","","","","KXSOL15M-26JUN170330-30","","","","","","","0","0.00","10","39.00","no","0.00","","",""
"Settlement","","","2026-06-17T07:30:03.391Z","","","","","","KXBTC15M-26JUN170330-30","","","","","","","0","0.00","5","34.00","no","0.00","","",""
"Order","Filled","","2026-06-17T07:18:27.425Z","","","","","","KXSOL15M-26JUN170330-30","f7926586-114f-4bc5-ae63-13728a96542b","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:18:27.425Z","3:18am EDT","","","0.08","","KXSOL15M-26JUN170330-30","f7926586-114f-4bc5-ae63-13728a96542b","","","Yes","Taker","39","","","","","","","","",""
"Order","Filled","","2026-06-17T07:18:26.243Z","","","","","","KXSOL15M-26JUN170330-30","f7926586-114f-4bc5-ae63-13728a96542b","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:18:26.243Z","3:18am EDT","","","0.08","","KXSOL15M-26JUN170330-30","f7926586-114f-4bc5-ae63-13728a96542b","","","Yes","Taker","39","","","","","","","","",""
"Order","Filled","","2026-06-17T07:18:20.239Z","","","","","","KXDOGE15M-26JUN170330-30","7dd2529a-9485-4511-bd1a-4264e148630e","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:18:20.239Z","3:18am EDT","","","0.07","","KXDOGE15M-26JUN170330-30","7dd2529a-9485-4511-bd1a-4264e148630e","","","Yes","Taker","35","","","","","","","","",""
"Order","Filled","","2026-06-17T07:18:18.251Z","","","","","","KXBTC15M-26JUN170330-30","352cd8e6-fa37-4184-83d1-e1b9868f6921","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:18:18.251Z","3:18am EDT","","","0.07","","KXBTC15M-26JUN170330-30","352cd8e6-fa37-4184-83d1-e1b9868f6921","","","Yes","Taker","34","","","","","","","","",""
"Order","Filled","","2026-06-17T07:17:20.416Z","","","","","","KXETH15M-26JUN170330-30","a4259b16-7c17-422a-b595-8ecca09671eb","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:17:20.416Z","3:17am EDT","","","0.07","","KXETH15M-26JUN170330-30","a4259b16-7c17-422a-b595-8ecca09671eb","","","Yes","Taker","35","","","","","","","","",""
"Order","Filled","","2026-06-17T07:17:19.234Z","","","","","","KXETH15M-26JUN170330-30","a4259b16-7c17-422a-b595-8ecca09671eb","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:17:19.234Z","3:17am EDT","","","0.07","","KXETH15M-26JUN170330-30","a4259b16-7c17-422a-b595-8ecca09671eb","","","Yes","Taker","35","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:17:06.238Z","","","","","","KXETH15M-26JUN170330-30","a4259b16-7c17-422a-b595-8ecca09671eb","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:17:00.240Z","","","","","","KXETH15M-26JUN170330-30","a4259b16-7c17-422a-b595-8ecca09671eb","0","0","","","","","","","","","","","",""
"Settlement","","","2026-06-17T07:15:03.398Z","","","","","","KXBTC15M-26JUN170315-15","","","","","","","0","0.00","5","35.00","yes","5.00","","",""
"Settlement","","","2026-06-17T07:15:03.385Z","","","","","","KXETH15M-26JUN170315-15","","","","","","","0","0.00","3","39.00","yes","3.00","","",""
"Settlement","","","2026-06-17T07:15:03.383Z","","","","","","KXBNB15M-26JUN170315-15","","","","","","","0","0.00","4","36.00","yes","4.00","","",""
"Settlement","","","2026-06-17T07:15:03.383Z","","","","","","KXDOGE15M-26JUN170315-15","","","","","","","0","0.00","5","40.00","yes","5.00","","",""
"Settlement","","","2026-06-17T07:15:03.382Z","","","","","","KXHYPE15M-26JUN170315-15","","","","","","","0","0.00","2","39.00","yes","2.00","","",""
"Settlement","","","2026-06-17T07:15:03.382Z","","","","","","KXSOL15M-26JUN170315-15","","","","","","","0","0.00","5","38.00","yes","5.00","","",""
"Settlement","","","2026-06-17T07:15:03.381Z","","","","","","KXXRP15M-26JUN170315-15","","","","","","","0","0.00","3","36.00","yes","3.00","","",""
"Order","Filled","","2026-06-17T07:05:21.865Z","","","","","","KXHYPE15M-26JUN170315-15","5b2476ee-d7ff-4198-974a-e4267e7b21bb","1","0","","","","","","","","","","","",""
"Trade","","1","2026-06-17T07:05:21.865Z","3:05am EDT","","","0.01","","KXHYPE15M-26JUN170315-15","5b2476ee-d7ff-4198-974a-e4267e7b21bb","","","Yes","Taker","39","","","","","","","","",""
"Order","Filled","","2026-06-17T07:05:20.747Z","","","","","","KXHYPE15M-26JUN170315-15","5b2476ee-d7ff-4198-974a-e4267e7b21bb","1","0","","","","","","","","","","","",""
"Trade","","1","2026-06-17T07:05:20.747Z","3:05am EDT","","","0.01","","KXHYPE15M-26JUN170315-15","5b2476ee-d7ff-4198-974a-e4267e7b21bb","","","Yes","Taker","39","","","","","","","","",""
"Order","Filled","","2026-06-17T07:02:09.760Z","","","","","","KXSOL15M-26JUN170315-15","527aaa80-4aa2-4b6a-9190-49ab31856283","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:02:09.760Z","3:02am EDT","","","0.08","","KXSOL15M-26JUN170315-15","527aaa80-4aa2-4b6a-9190-49ab31856283","","","Yes","Taker","38","","","","","","","","",""
"Order","Filled","","2026-06-17T07:01:43.793Z","","","","","","KXBNB15M-26JUN170315-15","5371d138-31a4-4fb6-9710-4db22c90dd24","4","0","","","","","","","","","","","",""
"Trade","","4","2026-06-17T07:01:43.793Z","3:01am EDT","","","0.06","","KXBNB15M-26JUN170315-15","5371d138-31a4-4fb6-9710-4db22c90dd24","","","Yes","Taker","36","","","","","","","","",""
"Order","Filled","","2026-06-17T07:01:36.750Z","","","","","","KXXRP15M-26JUN170315-15","f58917a6-5396-474b-9e3a-b921a9853c74","3","0","","","","","","","","","","","",""
"Trade","","3","2026-06-17T07:01:36.750Z","3:01am EDT","","","0.04","","KXXRP15M-26JUN170315-15","f58917a6-5396-474b-9e3a-b921a9853c74","","","Yes","Taker","36","","","","","","","","",""
"Order","Filled","","2026-06-17T07:01:22.750Z","","","","","","KXETH15M-26JUN170315-15","01b2b8d8-0f18-4d9c-a11e-7acdad24d1f8","3","0","","","","","","","","","","","",""
"Trade","","3","2026-06-17T07:01:22.750Z","3:01am EDT","","","0.05","","KXETH15M-26JUN170315-15","01b2b8d8-0f18-4d9c-a11e-7acdad24d1f8","","","Yes","Taker","39","","","","","","","","",""
"Order","Filled","","2026-06-17T07:01:10.757Z","","","","","","KXBTC15M-26JUN170315-15","dea2bb3d-dd96-4073-8858-ec4628008518","5","0","","","","","","","","","","","",""
"Trade","","5","2026-06-17T07:01:10.757Z","3:01am EDT","","","0.07","","KXBTC15M-26JUN170315-15","dea2bb3d-dd96-4073-8858-ec4628008518","","","Yes","Taker","35","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:00:54.753Z","","","","","","KXBTC15M-26JUN170315-15","dea2bb3d-dd96-4073-8858-ec4628008518","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:00:46.751Z","","","","","","KXBTC15M-26JUN170315-15","dea2bb3d-dd96-4073-8858-ec4628008518","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:00:45.752Z","","","","","","KXBTC15M-26JUN170315-15","dea2bb3d-dd96-4073-8858-ec4628008518","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:00:44.987Z","","","","","","KXBTC15M-26JUN170315-15","dea2bb3d-dd96-4073-8858-ec4628008518","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-06-17T07:00:24.785Z","","","","","","KXBTC15M-26JUN170315-15","dea2bb3d-dd96-4073-8858-ec4628008518","0","0","","","","","","","","","","","",""
